,med_inc,county,time,state,fips_county
2234,74707,Multnomah County,2020,41,051
2235,66973,Polk County,2020,41,053
2236,62271,Sherman County,2020,41,055
2237,57533,Tillamook County,2020,41,057
2238,62560,Umatilla County,2020,41,059
2239,58779,Union County,2020,41,061
2240,51506,Wallowa County,2020,41,063
2241,55519,Wasco County,2020,41,065
2242,85385,Washington County,2020,41,067
2243,43367,Wheeler County,2020,41,069
2244,68266,Yamhill County,2020,41,071
2245,70470,Adams County,2020,42,001
2246,64236,Allegheny County,2020,42,003
2247,52958,Armstrong County,2020,42,005
2248,56649,Beaver County,2020,42,007
2249,52643,Bedford County,2020,42,009
2250,70057,Berks County,2020,42,011
2251,52177,Blair County,2020,42,013
2252,55787,Bradford County,2020,42,015
2253,92441,Bucks County,2020,42,017
2254,74721,Butler County,2020,42,019
2255,48653,Cambria County,2020,42,021
2256,46151,Cameron County,2020,42,023
2257,60593,Carbon County,2020,42,025
2258,62795,Centre County,2020,42,027
2259,107491,Chester County,2020,42,029
2260,52642,Clarion County,2020,42,031
2261,48794,Clearfield County,2020,42,033
2262,54652,Clinton County,2020,42,035
2263,56176,Columbia County,2020,42,037
2264,52372,Crawford County,2020,42,039
2265,69546,Cumberland County,2020,42,041
2266,63265,Dauphin County,2020,42,043
2267,75174,Delaware County,2020,42,045
2268,52952,Elk County,2020,42,047
2269,55181,Erie County,2020,42,049
2270,45256,Fayette County,2020,42,051
2271,40667,Forest County,2020,42,053
2272,57812,Franklin County,2020,42,055
2273,61202,Fulton County,2020,42,057
2274,59324,Greene County,2020,42,059
2275,55282,Huntingdon County,2020,42,061
2276,53533,Indiana County,2020,42,063
2277,52856,Jefferson County,2020,42,065
2278,59591,Juniata County,2020,42,067
2279,56911,Lackawanna County,2020,42,069
2280,73006,Lancaster County,2020,42,071
2281,50373,Lawrence County,2020,42,073
2282,63605,Lebanon County,2020,42,075
2283,65733,Lehigh County,2020,42,077
2284,52281,Luzerne County,2020,42,079
2285,56751,Lycoming County,2020,42,081
2286,52359,Mc Kean County,2020,42,083
2287,51743,Mercer County,2020,42,085
2288,54517,Mifflin County,2020,42,087
2289,71686,Monroe County,2020,42,089
2290,94094,Montgomery County,2020,42,091
2291,63341,Montour County,2020,42,093
2292,73903,Northampton County,2020,42,095
2293,47825,Northumberland County,2020,42,097
2294,68991,Perry County,2020,42,099
2295,55102,Philadelphia County,2020,42,101
2296,66614,Pike County,2020,42,103
2297,51744,Potter County,2020,42,105
2298,52307,Schuylkill County,2020,42,107
2299,58474,Snyder County,2020,42,109
2300,51916,Somerset County,2020,42,111
2301,52821,Sullivan County,2020,42,113
2302,55560,Susquehanna County,2020,42,115
2303,47683,Tioga County,2020,42,117
2304,62306,Union County,2020,42,119
2305,52559,Venango County,2020,42,121
2306,52729,Warren County,2020,42,123
2307,65808,Washington County,2020,42,125
2308,55627,Wayne County,2020,42,127
2309,59349,Westmoreland County,2020,42,129
2310,59305,Wyoming County,2020,42,131
2311,71655,York County,2020,42,133
2312,94591,Bristol County,2020,44,001
2313,82413,Kent County,2020,44,003
2314,81218,Newport County,2020,44,005
2315,67752,Providence County,2020,44,007
2316,83925,Washington County,2020,44,009
2317,47219,Abbeville County,2020,45,001
2318,57128,Aiken County,2020,45,003
2319,32701,Allendale County,2020,45,005
2320,52667,Anderson County,2020,45,007
2321,39969,Bamberg County,2020,45,009
2322,41717,Barnwell County,2020,45,011
2323,76515,Beaufort County,2020,45,013
2324,70371,Berkeley County,2020,45,015
2325,50977,Calhoun County,2020,45,017
2326,72451,Charleston County,2020,45,019
2327,45085,Cherokee County,2020,45,021
2328,45366,Chester County,2020,45,023
2329,44792,Chesterfield County,2020,45,025
2330,52983,Clarendon County,2020,45,027
2331,44399,Colleton County,2020,45,029
2332,42082,Darlington County,2020,45,031
2333,40930,Dillon County,2020,45,033
2334,62928,Dorchester County,2020,45,035
2335,55005,Edgefield County,2020,45,037
2336,45648,Fairfield County,2020,45,039
2337,47429,Florence County,2020,45,041
2338,57991,Georgetown County,2020,45,043
2339,62475,Greenville County,2020,45,045
2340,43711,Greenwood County,2020,45,047
2341,43614,Hampton County,2020,45,049
2342,55055,Horry County,2020,45,051
2343,48988,Jasper County,2020,45,053
2344,60397,Kershaw County,2020,45,055
2345,63019,Lancaster County,2020,45,057
2346,43766,Laurens County,2020,45,059
2347,40400,Lee County,2020,45,061
2348,62839,Lexington County,2020,45,063
2349,50698,McCormick County,2020,45,065
2350,38498,Marion County,2020,45,067
2351,38877,Marlboro County,2020,45,069
2352,52202,Newberry County,2020,45,071
2353,58061,Oconee County,2020,45,073
2354,41335,Orangeburg County,2020,45,075
2355,54588,Pickens County,2020,45,077
2356,56993,Richland County,2020,45,079
2357,46216,Saluda County,2020,45,081
2358,53485,Spartanburg County,2020,45,083
2359,45724,Sumter County,2020,45,085
2360,46567,Union County,2020,45,087
2361,38186,Williamsburg County,2020,45,089
2362,72579,York County,2020,45,091
2363,54916,Aurora County,2020,46,003
2364,54033,Beadle County,2020,46,005
2365,45478,Bennett County,2020,46,007
2366,52890,Bon Homme County,2020,46,009
2367,64542,Brookings County,2020,46,011
2368,64993,Brown County,2020,46,013
2369,56691,Brule County,2020,46,015
2370,22901,Buffalo County,2020,46,017
2371,52346,Butte County,2020,46,019
2372,52931,Campbell County,2020,46,021
2373,44865,Charles Mix County,2020,46,023
2374,54164,Clark County,2020,46,025
2375,49834,Clay County,2020,46,027
2376,62123,Codington County,2020,46,029
2377,29860,Corson County,2020,46,031
2378,66654,Custer County,2020,46,033
2379,53664,Davison County,2020,46,035
2380,50445,Day County,2020,46,037
2381,58488,Deuel County,2020,46,039
2382,40429,Dewey County,2020,46,041
2383,59404,Douglas County,2020,46,043
2384,56671,Edmunds County,2020,46,045
2385,48927,Fall River County,2020,46,047
2386,50213,Faulk County,2020,46,049
2387,59637,Grant County,2020,46,051
2388,43060,Gregory County,2020,46,053
2389,50898,Haakon County,2020,46,055
2390,62651,Hamlin County,2020,46,057
2391,59237,Hand County,2020,46,059
2392,62597,Hanson County,2020,46,061
2393,58732,Harding County,2020,46,063
2394,70615,Hughes County,2020,46,065
2395,54669,Hutchinson County,2020,46,067
2396,55510,Hyde County,2020,46,069
2397,36853,Jackson County,2020,46,071
2398,49086,Jerauld County,2020,46,073
2399,49156,Jones County,2020,46,075
2400,56758,Kingsbury County,2020,46,077
2401,65643,Lake County,2020,46,079
2402,56366,Lawrence County,2020,46,081
2403,86972,Lincoln County,2020,46,083
2404,43531,Lyman County,2020,46,085
2405,64693,McCook County,2020,46,087
2406,44625,McPherson County,2020,46,089
2407,56885,Marshall County,2020,46,091
2408,58406,Meade County,2020,46,093
2409,37844,Mellette County,2020,46,095
2410,49824,Miner County,2020,46,097
2411,64526,Minnehaha County,2020,46,099
2412,73264,Moody County,2020,46,101
2413,32195,Oglala Lakota County,2020,46,102
2414,62214,Pennington County,2020,46,103
2415,46786,Perkins County,2020,46,105
2416,57324,Potter County,2020,46,107
2417,50673,Roberts County,2020,46,109
2418,51952,Sanborn County,2020,46,111
2419,53282,Spink County,2020,46,115
2420,76413,Stanley County,2020,46,117
2421,59157,Sully County,2020,46,119
2422,31256,Todd County,2020,46,121
2423,46162,Tripp County,2020,46,123
2424,62754,Turner County,2020,46,125
2425,82574,Union County,2020,46,127
2426,45288,Walworth County,2020,46,129
2427,57075,Yankton County,2020,46,135
2428,31599,Ziebach County,2020,46,137
2429,53002,Anderson County,2020,47,001
2430,58593,Bedford County,2020,47,003
2431,44759,Benton County,2020,47,005
2432,45780,Bledsoe County,2020,47,007
2433,67576,Blount County,2020,47,009
2434,49802,Bradley County,2020,47,011
2435,42331,Campbell County,2020,47,013
2436,50628,Cannon County,2020,47,015
2437,47390,Carroll County,2020,47,017
2438,44786,Carter County,2020,47,019
2439,78330,Cheatham County,2020,47,021
2440,42839,Chester County,2020,47,023
2441,43365,Claiborne County,2020,47,025
2442,37683,Clay County,2020,47,027
2443,41576,Cocke County,2020,47,029
2444,55177,Coffee County,2020,47,031
2445,50046,Crockett County,2020,47,033
2446,52529,Cumberland County,2020,47,035
2447,64418,Davidson County,2020,47,037
2448,47232,Decatur County,2020,47,039
2449,51002,DeKalb County,2020,47,041
2450,60309,Dickson County,2020,47,043
2451,50906,Dyer County,2020,47,045
2452,73132,Fayette County,2020,47,047
2453,43931,Fentress County,2020,47,049
2454,49491,Franklin County,2020,47,051
2455,47850,Gibson County,2020,47,053
2456,51332,Giles County,2020,47,055
2457,45056,Grainger County,2020,47,057
2458,43164,Greene County,2020,47,059
2459,41133,Grundy County,2020,47,061
2460,48047,Hamblen County,2020,47,063
2461,61478,Hamilton County,2020,47,065
2462,33109,Hancock County,2020,47,067
2463,44937,Hardeman County,2020,47,069
2464,46776,Hardin County,2020,47,071
2465,52898,Hawkins County,2020,47,073
2466,43742,Haywood County,2020,47,075
2467,47599,Henderson County,2020,47,077
2468,41598,Henry County,2020,47,079
2469,53738,Hickman County,2020,47,081
2470,47465,Houston County,2020,47,083
2471,57767,Humphreys County,2020,47,085
2472,43115,Jackson County,2020,47,087
2473,57864,Jefferson County,2020,47,089
2474,43039,Johnson County,2020,47,091
2475,57886,Knox County,2020,47,093
2476,32163,Lake County,2020,47,095
2477,43386,Lauderdale County,2020,47,097
2478,47353,Lawrence County,2020,47,099
2479,48288,Lewis County,2020,47,101
2480,56661,Lincoln County,2020,47,103
2481,70292,Loudon County,2020,47,105
2482,50297,McMinn County,2020,47,107
2483,44341,McNairy County,2020,47,109
2484,47031,Macon County,2020,47,111
2485,47580,Madison County,2020,47,113
2486,50941,Marion County,2020,47,115
2487,58073,Marshall County,2020,47,117
2488,65942,Maury County,2020,47,119
2489,49242,Meigs County,2020,47,121
2490,50945,Monroe County,2020,47,123
2491,60779,Montgomery County,2020,47,125
2492,64271,Moore County,2020,47,127
2493,48321,Morgan County,2020,47,129
2494,45643,Obion County,2020,47,131
2495,43167,Overton County,2020,47,133
2496,46366,Perry County,2020,47,135
2497,40120,Pickett County,2020,47,137
2498,48184,Polk County,2020,47,139
2499,47120,Putnam County,2020,47,141
2500,45724,Rhea County,2020,47,143
2501,58988,Roane County,2020,47,145
2502,63918,Robertson County,2020,47,147
2503,73980,Rutherford County,2020,47,149
2504,39020,Scott County,2020,47,151
2505,51197,Sequatchie County,2020,47,153
2506,54284,Sevier County,2020,47,155
2507,50870,Shelby County,2020,47,157
2508,59355,Smith County,2020,47,159
2509,55022,Stewart County,2020,47,161
2510,48968,Sullivan County,2020,47,163
2511,72325,Sumner County,2020,47,165
2512,61432,Tipton County,2020,47,167
2513,54970,Trousdale County,2020,47,169
2514,45635,Unicoi County,2020,47,171
2515,45520,Union County,2020,47,173
2516,45908,Van Buren County,2020,47,175
2517,49532,Warren County,2020,47,177
2518,52088,Washington County,2020,47,179
2519,42754,Wayne County,2020,47,181
2520,46979,Weakley County,2020,47,183
2521,46475,White County,2020,47,185
2522,118257,Williamson County,2020,47,187
2523,77822,Wilson County,2020,47,189
2524,50879,Anderson County,2020,48,001
2525,76600,Andrews County,2020,48,003
2526,49943,Angelina County,2020,48,005
2527,51461,Aransas County,2020,48,007
2528,69566,Archer County,2020,48,009
2529,62256,Armstrong County,2020,48,011
2530,60594,Atascosa County,2020,48,013
2531,60593,Austin County,2020,48,015
2532,48259,Bailey County,2020,48,017
2533,64389,Bandera County,2020,48,019
2534,74612,Bastrop County,2020,48,021
2535,44392,Baylor County,2020,48,023
2536,46316,Bee County,2020,48,025
2537,53639,Bell County,2020,48,027
2538,60477,Bexar County,2020,48,029
2539,66383,Blanco County,2020,48,031
2540,69499,Borden County,2020,48,033
2541,58056,Bosque County,2020,48,035
2542,50326,Bowie County,2020,48,037
2543,83576,Brazoria County,2020,48,039
2544,53570,Brazos County,2020,48,041
2545,48537,Brewster County,2020,48,043
2546,50062,Briscoe County,2020,48,045
2547,33513,Brooks County,2020,48,047
2548,48752,Brown County,2020,48,049
2549,64836,Burleson County,2020,48,051
2550,63813,Burnet County,2020,48,053
2551,66128,Caldwell County,2020,48,055
2552,58470,Calhoun County,2020,48,057
2553,54862,Callahan County,2020,48,059
2554,44440,Cameron County,2020,48,061
2555,43130,Camp County,2020,48,063
2556,66597,Carson County,2020,48,065
2557,50595,Cass County,2020,48,067
2558,55139,Castro County,2020,48,069
2559,89991,Chambers County,2020,48,071
2560,45894,Cherokee County,2020,48,073
2561,45473,Childress County,2020,48,075
2562,62763,Clay County,2020,48,077
2563,44584,Cochran County,2020,48,079
2564,51050,Coke County,2020,48,081
2565,43623,Coleman County,2020,48,083
2566,101560,Collin County,2020,48,085
2567,47885,Collingsworth County,2020,48,087
2568,52726,Colorado County,2020,48,089
2569,79290,Comal County,2020,48,091
2570,47282,Comanche County,2020,48,093
2571,47412,Concho County,2020,48,095
2572,66323,Cooke County,2020,48,097
2573,58398,Coryell County,2020,48,099
2574,44430,Cottle County,2020,48,101
2575,67547,Crane County,2020,48,103
2576,54458,Crockett County,2020,48,105
2577,42804,Crosby County,2020,48,107
2578,47479,Culberson County,2020,48,109
2579,55253,Dallam County,2020,48,111
2580,65770,Dallas County,2020,48,113
2581,47233,Dawson County,2020,48,115
2582,51412,Deaf Smith County,2020,48,117
2583,50456,Delta County,2020,48,119
2584,90880,Denton County,2020,48,121
2585,53899,DeWitt County,2020,48,123
2586,42034,Dickens County,2020,48,125
2587,42788,Dimmit County,2020,48,127
2588,57526,Donley County,2020,48,129
2589,40601,Duval County,2020,48,131
2590,50317,Eastland County,2020,48,133
2591,62669,Ector County,2020,48,135
2592,45330,Edwards County,2020,48,137
2593,79849,Ellis County,2020,48,139
2594,48522,El Paso County,2020,48,141
2595,61453,Erath County,2020,48,143
2596,44590,Falls County,2020,48,145
2597,59746,Fannin County,2020,48,147
2598,63713,Fayette County,2020,48,149
2599,52828,Fisher County,2020,48,151
2600,44256,Floyd County,2020,48,153
2601,40955,Foard County,2020,48,155
2602,97210,Fort Bend County,2020,48,157
2603,58927,Franklin County,2020,48,159
2604,54502,Freestone County,2020,48,161
2605,47007,Frio County,2020,48,163
2606,63528,Gaines County,2020,48,165
2607,78465,Galveston County,2020,48,167
2608,50934,Garza County,2020,48,169
2609,64365,Gillespie County,2020,48,171
2610,85001,Glasscock County,2020,48,173
2611,54970,Goliad County,2020,48,175
2612,55363,Gonzales County,2020,48,177
2613,54141,Gray County,2020,48,179
2614,59554,Grayson County,2020,48,181
2615,51394,Gregg County,2020,48,183
2616,57795,Grimes County,2020,48,185
2617,78909,Guadalupe County,2020,48,187
2618,46589,Hale County,2020,48,189
2619,36654,Hall County,2020,48,191
2620,52840,Hamilton County,2020,48,193
2621,61059,Hansford County,2020,48,195
2622,63479,Hardeman County,2020,48,197
2623,69151,Hardin County,2020,48,199
2624,61906,Harris County,2020,48,201
2625,55198,Harrison County,2020,48,203
2626,74686,Hartley County,2020,48,205
2627,44847,Haskell County,2020,48,207
2628,77511,Hays County,2020,48,209
2629,65718,Hemphill County,2020,48,211
2630,52660,Henderson County,2020,48,213
2631,46653,Hidalgo County,2020,48,215
2632,56565,Hill County,2020,48,217
2633,55469,Hockley County,2020,48,219
2634,85449,Hood County,2020,48,221
2635,53634,Hopkins County,2020,48,223
2636,45989,Houston County,2020,48,225
2637,58445,Howard County,2020,48,227
2638,40666,Hudspeth County,2020,48,229
2639,53760,Hunt County,2020,48,231
2640,62536,Hutchinson County,2020,48,233
2641,73776,Irion County,2020,48,235
2642,56028,Jack County,2020,48,237
2643,56101,Jackson County,2020,48,239
2644,51153,Jasper County,2020,48,241
2645,55718,Jeff Davis County,2020,48,243
2646,48808,Jefferson County,2020,48,245
2647,41620,Jim Hogg County,2020,48,247
2648,48773,Jim Wells County,2020,48,249
2649,67382,Johnson County,2020,48,251
2650,47019,Jones County,2020,48,253
2651,56006,Karnes County,2020,48,255
2652,76352,Kaufman County,2020,48,257
2653,103216,Kendall County,2020,48,259
2654,45980,Kenedy County,2020,48,261
2655,53472,Kent County,2020,48,263
2656,57425,Kerr County,2020,48,265
2657,47894,Kimble County,2020,48,267
2658,78210,King County,2020,48,269
2659,62557,Kinney County,2020,48,271
2660,51574,Kleberg County,2020,48,273
2661,46053,Knox County,2020,48,275
2662,44688,Lamar County,2020,48,277
2663,48123,Lamb County,2020,48,279
2664,69051,Lampasas County,2020,48,281
2665,45647,La Salle County,2020,48,283
2666,57999,Lavaca County,2020,48,285
2667,61444,Lee County,2020,48,287
2668,52878,Leon County,2020,48,289
2669,61230,Liberty County,2020,48,291
2670,53143,Limestone County,2020,48,293
2671,67775,Lipscomb County,2020,48,295
2672,54031,Live Oak County,2020,48,297
2673,60706,Llano County,2020,48,299
2674,97491,Loving County,2020,48,301
2675,56477,Lubbock County,2020,48,303
2676,51003,Lynn County,2020,48,305
2677,47617,McCulloch County,2020,48,307
2678,55148,McLennan County,2020,48,309
2679,45927,McMullen County,2020,48,311
2680,58674,Madison County,2020,48,313
2681,42024,Marion County,2020,48,315
2682,73367,Martin County,2020,48,317
2683,63120,Mason County,2020,48,319
2684,52241,Matagorda County,2020,48,321
2685,41324,Maverick County,2020,48,323
2686,62600,Medina County,2020,48,325
2687,41477,Menard County,2020,48,327
2688,92117,Midland County,2020,48,329
2689,49961,Milam County,2020,48,331
2690,49089,Mills County,2020,48,333
2691,46156,Mitchell County,2020,48,335
2692,56012,Montague County,2020,48,337
2693,85348,Montgomery County,2020,48,339
2694,53341,Moore County,2020,48,341
2695,45122,Morris County,2020,48,343
2696,46712,Motley County,2020,48,345
2697,49375,Nacogdoches County,2020,48,347
2698,50778,Navarro County,2020,48,349
2699,45769,Newton County,2020,48,351
2700,41720,Nolan County,2020,48,353
2701,55727,Nueces County,2020,48,355
2702,71477,Ochiltree County,2020,48,357
2703,61013,Oldham County,2020,48,359
2704,61323,Orange County,2020,48,361
2705,59450,Palo Pinto County,2020,48,363
2706,51936,Panola County,2020,48,365
2707,88617,Parker County,2020,48,367
2708,61989,Parmer County,2020,48,369
2709,52792,Pecos County,2020,48,371
2710,47535,Polk County,2020,48,373
2711,45903,Potter County,2020,48,375
2712,39967,Presidio County,2020,48,377
2713,59195,Rains County,2020,48,379
2714,71041,Randall County,2020,48,381
2715,66711,Reagan County,2020,48,383
2716,43076,Real County,2020,48,385
2717,46727,Red River County,2020,48,387
2718,64863,Reeves County,2020,48,389
2719,48433,Refugio County,2020,48,391
2720,69927,Roberts County,2020,48,393
2721,55218,Robertson County,2020,48,395
2722,106225,Rockwall County,2020,48,397
2723,50972,Runnels County,2020,48,399
2724,56954,Rusk County,2020,48,401
2725,51046,Sabine County,2020,48,403
2726,45781,San Augustine County,2020,48,405
2727,51575,San Jacinto County,2020,48,407
2728,56944,San Patricio County,2020,48,409
2729,48349,San Saba County,2020,48,411
2730,54471,Schleicher County,2020,48,413
2731,57158,Scurry County,2020,48,415
2732,64931,Shackelford County,2020,48,417
2733,41194,Shelby County,2020,48,419
2734,66408,Sherman County,2020,48,421
2735,60735,Smith County,2020,48,423
2736,67984,Somervell County,2020,48,425
2737,35716,Starr County,2020,48,427
2738,48911,Stephens County,2020,48,429
2739,68435,Sterling County,2020,48,431
2740,59802,Stonewall County,2020,48,433
2741,64612,Sutton County,2020,48,435
2742,39897,Swisher County,2020,48,437
2743,72064,Tarrant County,2020,48,439
2744,52974,Taylor County,2020,48,441
2745,42849,Terrell County,2020,48,443
2746,47292,Terry County,2020,48,445
2747,46820,Throckmorton County,2020,48,447
2748,52973,Titus County,2020,48,449
2749,55990,Tom Green County,2020,48,451
2750,82605,Travis County,2020,48,453
2751,47685,Trinity County,2020,48,455
2752,48809,Tyler County,2020,48,457
2753,58231,Upshur County,2020,48,459
2754,59593,Upton County,2020,48,461
2755,49275,Uvalde County,2020,48,463
2756,54346,Val Verde County,2020,48,465
2757,57891,Van Zandt County,2020,48,467
2758,53583,Victoria County,2020,48,469
2759,43002,Walker County,2020,48,471
2760,69460,Waller County,2020,48,473
2761,57257,Ward County,2020,48,475
2762,62667,Washington County,2020,48,477
2763,56588,Webb County,2020,48,479
2764,55887,Wharton County,2020,48,481
2765,49838,Wheeler County,2020,48,483
2766,54659,Wichita County,2020,48,485
2767,51774,Wilbarger County,2020,48,487
2768,40190,Willacy County,2020,48,489
2769,91507,Williamson County,2020,48,491
2770,74529,Wilson County,2020,48,493
2771,77960,Winkler County,2020,48,495
2772,71636,Wise County,2020,48,497
2773,61886,Wood County,2020,48,499
2774,67132,Yoakum County,2020,48,501
2775,54569,Young County,2020,48,503
2776,39876,Zapata County,2020,48,505
2777,34898,Zavala County,2020,48,507
2778,61858,Beaver County,2020,49,001
2779,73926,Box Elder County,2020,49,003
2780,65391,Cache County,2020,49,005
2781,51902,Carbon County,2020,49,007
2782,63461,Daggett County,2020,49,009
2783,92253,Davis County,2020,49,011
2784,61709,Duchesne County,2020,49,013
2785,64144,Emery County,2020,49,015
2786,47638,Garfield County,2020,49,017
2787,58852,Grand County,2020,49,019
2788,52942,Iron County,2020,49,021
2789,70086,Juab County,2020,49,023
2790,58352,Kane County,2020,49,025
2791,60316,Millard County,2020,49,027
2792,103746,Morgan County,2020,49,029
2793,47206,Piute County,2020,49,031
2794,75531,Rich County,2020,49,033
2795,79294,Salt Lake County,2020,49,035
2796,50686,San Juan County,2020,49,037
2797,55033,Sanpete County,2020,49,039
2798,56318,Sevier County,2020,49,041
2799,115756,Summit County,2020,49,043
2800,79101,Tooele County,2020,49,045
2801,63282,Uintah County,2020,49,047
2802,81804,Utah County,2020,49,049
2803,87098,Wasatch County,2020,49,051
2804,71904,Washington County,2020,49,053
2805,54790,Wayne County,2020,49,055
2806,72091,Weber County,2020,49,057
2807,73049,Addison County,2020,50,001
2808,65528,Bennington County,2020,50,003
2809,52203,Caledonia County,2020,50,005
2810,80539,Chittenden County,2020,50,007
2811,50956,Essex County,2020,50,009
2812,62763,Franklin County,2020,50,011
2813,79994,Grand Isle County,2020,50,013
2814,57909,Lamoille County,2020,50,015
2815,60624,Orange County,2020,50,017
2816,56721,Orleans County,2020,50,019
2817,62289,Rutland County,2020,50,021
2818,70061,Washington County,2020,50,023
2819,59017,Windham County,2020,50,025
2820,60842,Windsor County,2020,50,027
2821,44127,Accomack County,2020,51,001
2822,79708,Albemarle County,2020,51,003
2823,52281,Alleghany County,2020,51,005
2824,70511,Amelia County,2020,51,007
2825,61111,Amherst County,2020,51,009
2826,55152,Appomattox County,2020,51,011
2827,125004,Arlington County,2020,51,013
2828,67698,Augusta County,2020,51,015
2829,56165,Bath County,2020,51,017
2830,70004,Bedford County,2020,51,019
2831,56637,Bland County,2020,51,021
2832,70803,Botetourt County,2020,51,023
2833,45556,Brunswick County,2020,51,025
2834,35891,Buchanan County,2020,51,027
2835,49339,Buckingham County,2020,51,029
2836,59223,Campbell County,2020,51,031
2837,67663,Caroline County,2020,51,033
2838,48555,Carroll County,2020,51,035
2839,61850,Charles City County,2020,51,036
2840,45084,Charlotte County,2020,51,037
2841,83598,Chesterfield County,2020,51,041
2842,88407,Clarke County,2020,51,043
2843,57314,Craig County,2020,51,045
2844,80151,Culpeper County,2020,51,047
2845,51035,Cumberland County,2020,51,049
2846,38394,Dickenson County,2020,51,051
2847,63567,Dinwiddie County,2020,51,053
2848,56134,Essex County,2020,51,057
2849,132509,Fairfax County,2020,51,059
2850,106977,Fauquier County,2020,51,061
2851,54262,Floyd County,2020,51,063
2852,79598,Fluvanna County,2020,51,065
2853,61714,Franklin County,2020,51,067
2854,83033,Frederick County,2020,51,069
2855,55983,Giles County,2020,51,071
2856,73893,Gloucester County,2020,51,073
2857,101927,Goochland County,2020,51,075
2858,45896,Grayson County,2020,51,077
2859,70046,Greene County,2020,51,079
2860,48578,Greensville County,2020,51,081
2861,43386,Halifax County,2020,51,083
2862,97717,Hanover County,2020,51,085
2863,80105,Henrico County,2020,51,087
2864,41706,Henry County,2020,51,089
2865,52898,Highland County,2020,51,091
2866,75481,Isle of Wight County,2020,51,093
2867,86501,James City County,2020,51,095
2868,60133,King and Queen County,2020,51,097
2869,90786,King George County,2020,51,099
2870,79313,King William County,2020,51,101
2871,55539,Lancaster County,2020,51,103
2872,38229,Lee County,2020,51,105
2873,155362,Loudoun County,2020,51,107
2874,69907,Louisa County,2020,51,109
2875,47384,Lunenburg County,2020,51,111
2876,67373,Madison County,2020,51,113
2877,68946,Mathews County,2020,51,115
2878,49542,Mecklenburg County,2020,51,117
2879,60752,Middlesex County,2020,51,119
2880,62418,Montgomery County,2020,51,121
2881,60757,Nelson County,2020,51,125
2882,107658,New Kent County,2020,51,127
2883,50096,Northampton County,2020,51,131
2884,60575,Northumberland County,2020,51,133
2885,51503,Nottoway County,2020,51,135
2886,73226,Orange County,2020,51,137
2887,52107,Page County,2020,51,139
2888,46149,Patrick County,2020,51,141
2889,49124,Pittsylvania County,2020,51,143
2890,98465,Powhatan County,2020,51,145
2891,47968,Prince Edward County,2020,51,147
2892,75717,Prince George County,2020,51,149
2893,111117,Prince William County,2020,51,153
2894,50530,Pulaski County,2020,51,155
2895,76634,Rappahannock County,2020,51,157
2896,55870,Richmond County,2020,51,159
2897,71613,Roanoke County,2020,51,161
2898,55684,Rockbridge County,2020,51,163
2899,62609,Rockingham County,2020,51,165
2900,43206,Russell County,2020,51,167
2901,44937,Scott County,2020,51,169
2902,54294,Shenandoah County,2020,51,171
2903,43351,Smyth County,2020,51,173
2904,60441,Southampton County,2020,51,175
2905,94299,Spotsylvania County,2020,51,177
2906,110120,Stafford County,2020,51,179
2907,57872,Surry County,2020,51,181
2908,48040,Sussex County,2020,51,183
2909,45214,Tazewell County,2020,51,185
2910,63797,Warren County,2020,51,187
2911,53785,Washington County,2020,51,191
2912,59343,Westmoreland County,2020,51,193
2913,41723,Wise County,2020,51,195
2914,54399,Wythe County,2020,51,197
2915,91711,York County,2020,51,199
2916,99763,Alexandria city,2020,51,510
2917,41444,Bristol city,2020,51,520
2918,48837,Buena Vista city,2020,51,530
2919,70501,Charlottesville city,2020,51,540
2920,80402,Chesapeake city,2020,51,550
2921,67339,Colonial Heights city,2020,51,570
2922,40683,Covington city,2020,51,580
2923,36560,Danville city,2020,51,590
2924,42895,Emporia city,2020,51,595
2925,102828,Fairfax city,2020,51,600
2926,160305,Falls Church city,2020,51,610
2927,47223,Franklin city,2020,51,620
2928,72437,Fredericksburg city,2020,51,630
2929,40271,Galax city,2020,51,640
2930,53719,Hampton city,2020,51,650
2931,52159,Harrisonburg city,2020,51,660
2932,41792,Hopewell city,2020,51,670
2933,63580,Lexington city,2020,51,678
2934,56089,Lynchburg city,2020,51,680
2935,87804,Manassas city,2020,51,683
2936,82255,Manassas Park city,2020,51,685
2937,35715,Martinsville city,2020,51,690
2938,60048,Newport News city,2020,51,700
2939,51401,Norfolk city,2020,51,710
2940,36004,Norton city,2020,51,720
2941,43190,Petersburg city,2020,51,730
2942,99310,Poquoson city,2020,51,735
2943,52070,Portsmouth city,2020,51,740
2944,42938,Radford city,2020,51,750
2945,54815,Richmond city,2020,51,760
2946,49313,Roanoke city,2020,51,770
2947,70349,Salem city,2020,51,775
2948,51230,Staunton city,2020,51,790
2949,72264,Suffolk city,2020,51,800
2950,73961,Virginia Beach city,2020,51,810
2951,53635,Waynesboro city,2020,51,820
2952,60655,Williamsburg city,2020,51,830
2953,58295,Winchester city,2020,51,840
2954,56421,Adams County,2020,53,001
2955,53377,Asotin County,2020,53,003
2956,75882,Benton County,2020,53,005
2957,61546,Chelan County,2020,53,007
2958,54712,Clallam County,2020,53,009
2959,76929,Clark County,2020,53,011
2960,58220,Columbia County,2020,53,013
2961,64357,Cowlitz County,2020,53,015
2962,64768,Douglas County,2020,53,017
2963,47722,Ferry County,2020,53,019
2964,73656,Franklin County,2020,53,021
2965,56804,Garfield County,2020,53,023
2966,54753,Grant County,2020,53,025
